FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-11,Southwest Airlines Co.,DEN,RDU,False,False,1510,1544.0,34.0,34.0,2041.0,16.0,164.0,195.0,177.0,1436.0,2022,2,4,11,1,WN,WN,19393,WN,6522,WN,19393,WN,N750SA,6522,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,1.0,2.0,1500-1559,9.0,1553.0,2037.0,4.0,2025.0,16.0,1.0,1.0,2000-2059,6.0,0.0
2022-04-24,Southwest Airlines Co.,SJC,LAX,False,False,1530,1531.0,1.0,1.0,1634.0,0.0,47.0,75.0,63.0,308.0,2022,2,4,24,7,WN,WN,19393,WN,1890,WN,19393,WN,N8652B,1890,14831,1483106,32457,"San Jose, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,1500-1559,9.0,1540.0,1627.0,7.0,1645.0,-11.0,0.0,-1.0,1600-1659,2.0,0.0
2022-04-16,Southwest Airlines Co.,BDL,MDW,False,False,1620,1616.0,0.0,-4.0,1744.0,0.0,126.0,145.0,148.0,777.0,2022,2,4,16,6,WN,WN,19393,WN,3374,WN,19393,WN,N8559Q,3374,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1600-1659,12.0,1628.0,1734.0,10.0,1745.0,-1.0,0.0,-1.0,1700-1759,4.0,0.0
2022-04-20,Southwest Airlines Co.,LAS,BUR,False,False,735,757.0,22.0,22.0,900.0,15.0,46.0,70.0,63.0,223.0,2022,2,4,20,3,WN,WN,19393,WN,169,WN,19393,WN,N7739A,169,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10800,1080003,32575,"Burbank, CA",CA,6,California,91,1.0,1.0,0700-0759,13.0,810.0,856.0,4.0,845.0,15.0,1.0,1.0,0800-0859,1.0,0.0
2022-04-29,Southwest Airlines Co.,ATL,MCO,False,False,615,612.0,0.0,-3.0,728.0,0.0,61.0,85.0,76.0,404.0,2022,2,4,29,5,WN,WN,19393,WN,844,WN,19393,WN,N8543Z,844,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,-1.0,0600-0659,8.0,620.0,721.0,7.0,740.0,-12.0,0.0,-1.0,0700-0759,2.0,0.0
2022-04-08,Southwest Airlines Co.,IND,ATL,False,False,810,811.0,1.0,1.0,937.0,0.0,68.0,100.0,86.0,432.0,2022,2,4,8,5,WN,WN,19393,WN,2643,WN,19393,WN,N927WN,2643,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,0.0,0800-0859,14.0,825.0,933.0,4.0,950.0,-13.0,0.0,-1.0,0900-0959,2.0,0.0
2022-04-02,Southwest Airlines Co.,MIA,BNA,False,False,1935,2253.0,198.0,198.0,2359.0,184.0,109.0,140.0,126.0,806.0,2022,2,4,2,6,WN,WN,19393,WN,2823,WN,19393,WN,N8559Q,2823,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,1.0,12.0,1900-1959,10.0,2303.0,2352.0,7.0,2055.0,184.0,1.0,12.0,2000-2059,4.0,0.0
2022-04-06,Southwest Airlines Co.,DAL,LAX,False,False,705,711.0,6.0,6.0,826.0,0.0,167.0,210.0,195.0,1246.0,2022,2,4,6,3,WN,WN,19393,WN,3055,WN,19393,WN,N8517F,3055,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,0700-0759,15.0,726.0,813.0,13.0,835.0,-9.0,0.0,-1.0,0800-0859,5.0,0.0
2022-04-24,Southwest Airlines Co.,AUS,SMF,False,False,2010,2129.0,79.0,79.0,2312.0,77.0,205.0,225.0,223.0,1481.0,2022,2,4,24,7,WN,WN,19393,WN,2507,WN,19393,WN,N204WN,2507,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,1.0,5.0,2000-2059,14.0,2143.0,2308.0,4.0,2155.0,77.0,1.0,5.0,2100-2159,6.0,0.0
2022-04-29,Southwest Airlines Co.,LAX,ELP,False,False,1510,1508.0,0.0,-2.0,1750.0,0.0,87.0,110.0,102.0,715.0,2022,2,4,29,5,WN,WN,19393,WN,1973,WN,19393,WN,N294WN,1973,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,11540,1154005,30615,"El Paso, TX",TX,48,Texas,74,0.0,-1.0,1500-1559,13.0,1521.0,1748.0,2.0,1800.0,-10.0,0.0,-1.0,1800-1859,3.0,0.0
2022-04-05,Southwest Airlines Co.,OAK,BUR,False,False,1735,1840.0,65.0,65.0,1939.0,54.0,48.0,70.0,59.0,325.0,2022,2,4,5,2,WN,WN,19393,WN,2258,WN,19393,WN,N957WN,2258,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10800,1080003,32575,"Burbank, CA",CA,6,California,91,1.0,4.0,1700-1759,10.0,1850.0,1938.0,1.0,1845.0,54.0,1.0,3.0,1800-1859,2.0,0.0
2022-04-02,Southwest Airlines Co.,SAT,DAL,False,False,1950,2101.0,71.0,71.0,2153.0,58.0,40.0,65.0,52.0,247.0,2022,2,4,2,6,WN,WN,19393,WN,2992,WN,19393,WN,N8309C,2992,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,1.0,4.0,1900-1959,8.0,2109.0,2149.0,4.0,2055.0,58.0,1.0,3.0,2000-2059,1.0,0.0
2022-04-29,Southwest Airlines Co.,MDW,RSW,False,False,1340,1359.0,19.0,19.0,1736.0,11.0,140.0,165.0,157.0,1105.0,2022,2,4,29,5,WN,WN,19393,WN,6511,WN,19393,WN,N748SW,6511,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,1.0,1.0,1300-1359,14.0,1413.0,1733.0,3.0,1725.0,11.0,0.0,0.0,1700-1759,5.0,0.0
2022-04-22,Southwest Airlines Co.,DAL,AUS,False,False,1430,1432.0,2.0,2.0,1525.0,0.0,34.0,60.0,53.0,189.0,2022,2,4,22,5,WN,WN,19393,WN,347,WN,19393,WN,N8542Z,347,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,1400-1459,15.0,1447.0,1521.0,4.0,1530.0,-5.0,0.0,-1.0,1500-1559,1.0,0.0
2022-04-07,Southwest Airlines Co.,BWI,AUS,False,False,625,652.0,27.0,27.0,933.0,23.0,206.0,225.0,221.0,1342.0,2022,2,4,7,4,WN,WN,19393,WN,1258,WN,19393,WN,N8645A,1258,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,1.0,0600-0659,10.0,702.0,928.0,5.0,910.0,23.0,1.0,1.0,0900-0959,6.0,0.0
2022-04-15,Southwest Airlines Co.,MCO,DCA,False,False,1150,1153.0,3.0,3.0,1419.0,14.0,117.0,135.0,146.0,759.0,2022,2,4,15,5,WN,WN,19393,WN,2596,WN,19393,WN,N297WN,2596,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,1100-1159,26.0,1219.0,1416.0,3.0,1405.0,14.0,0.0,0.0,1400-1459,4.0,0.0
2022-04-14,Southwest Airlines Co.,LAX,SJC,False,False,1615,1637.0,22.0,22.0,1748.0,23.0,58.0,70.0,71.0,308.0,2022,2,4,14,4,WN,WN,19393,WN,684,WN,19393,WN,N215WN,684,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14831,1483106,32457,"San Jose, CA",CA,6,California,91,1.0,1.0,1600-1659,11.0,1648.0,1746.0,2.0,1725.0,23.0,1.0,1.0,1700-1759,2.0,0.0
2022-04-06,Southwest Airlines Co.,FLL,MCO,False,False,1915,1938.0,23.0,23.0,2041.0,16.0,37.0,70.0,63.0,177.0,2022,2,4,6,3,WN,WN,19393,WN,2463,WN,19393,WN,N8663A,2463,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,1.0,1.0,1900-1959,19.0,1957.0,2034.0,7.0,2025.0,16.0,1.0,1.0,2000-2059,1.0,0.0
2022-04-08,Southwest Airlines Co.,AUS,HRL,False,False,1615,1613.0,0.0,-2.0,1719.0,0.0,49.0,65.0,66.0,273.0,2022,2,4,8,5,WN,WN,19393,WN,2658,WN,19393,WN,N7732A,2658,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,12206,1220605,32206,"Harlingen/San Benito, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,15.0,1628.0,1717.0,2.0,1720.0,-1.0,0.0,-1.0,1700-1759,2.0,0.0
2022-04-30,Southwest Airlines Co.,BNA,PHX,False,False,1125,1120.0,0.0,-5.0,1302.0,0.0,208.0,230.0,222.0,1449.0,2022,2,4,30,6,WN,WN,19393,WN,3996,WN,19393,WN,N429WN,3996,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,1100-1159,10.0,1130.0,1258.0,4.0,1315.0,-13.0,0.0,-1.0,1300-1359,6.0,0.0
2022-04-13,Southwest Airlines Co.,BZN,LAS,False,False,1750,1809.0,19.0,19.0,1903.0,18.0,100.0,115.0,114.0,701.0,2022,2,4,13,3,WN,WN,19393,WN,3686,WN,19393,WN,N791SW,3686,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,1.0,1.0,1700-1759,11.0,1820.0,1900.0,3.0,1845.0,18.0,1.0,1.0,1800-1859,3.0,0.0
2022-04-24,Southwest Airlines Co.,BWI,STL,False,False,2040,2041.0,1.0,1.0,2147.0,0.0,109.0,135.0,126.0,738.0,2022,2,4,24,7,WN,WN,19393,WN,504,WN,19393,WN,N774SW,504,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,0.0,2000-2059,13.0,2054.0,2143.0,4.0,2155.0,-8.0,0.0,-1.0,2100-2159,3.0,0.0
2022-04-10,Southwest Airlines Co.,BUR,PHX,False,False,1915,2000.0,45.0,45.0,2119.0,39.0,58.0,85.0,79.0,369.0,2022,2,4,10,7,WN,WN,19393,WN,782,WN,19393,WN,N227WN,782,10800,1080003,32575,"Burbank, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,3.0,1900-1959,17.0,2017.0,2115.0,4.0,2040.0,39.0,1.0,2.0,2000-2059,2.0,0.0
2022-04-27,Southwest Airlines Co.,MDW,DCA,False,False,1510,1527.0,17.0,17.0,1759.0,4.0,76.0,105.0,92.0,601.0,2022,2,4,27,3,WN,WN,19393,WN,284,WN,19393,WN,N266WN,284,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,1.0,1.0,1500-1559,11.0,1538.0,1754.0,5.0,1755.0,4.0,0.0,0.0,1700-1759,3.0,0.0
2022-04-12,Southwest Airlines Co.,PHX,AUS,False,False,745,802.0,17.0,17.0,1159.0,0.0,108.0,135.0,117.0,872.0,2022,2,4,12,2,WN,WN,19393,WN,658,WN,19393,WN,N8696E,658,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,1.0,0700-0759,5.0,807.0,1155.0,4.0,1200.0,-1.0,0.0,-1.0,1200-1259,4.0,0.0
2022-04-25,Southwest Airlines Co.,DAL,LAX,False,False,1635,1634.0,0.0,-1.0,1756.0,0.0,171.0,205.0,202.0,1246.0,2022,2,4,25,1,WN,WN,19393,WN,1384,WN,19393,WN,N8812Q,1384,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1600-1659,12.0,1646.0,1737.0,19.0,1800.0,-4.0,0.0,-1.0,1800-1859,5.0,0.0
2022-04-30,Southwest Airlines Co.,DEN,BNA,False,False,810,818.0,8.0,8.0,1139.0,0.0,125.0,150.0,141.0,1014.0,2022,2,4,30,6,WN,WN,19393,WN,1552,WN,19393,WN,N435WN,1552,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,0800-0859,10.0,828.0,1133.0,6.0,1140.0,-1.0,0.0,-1.0,1100-1159,5.0,0.0
2022-04-27,Southwest Airlines Co.,RSW,STL,False,False,710,705.0,0.0,-5.0,842.0,0.0,139.0,155.0,157.0,979.0,2022,2,4,27,3,WN,WN,19393,WN,2186,WN,19393,WN,N487WN,2186,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,-1.0,0700-0759,13.0,718.0,837.0,5.0,845.0,-3.0,0.0,-1.0,0800-0859,4.0,0.0
2022-04-22,Southwest Airlines Co.,BNA,CHS,False,False,1920,1917.0,0.0,-3.0,2128.0,0.0,60.0,85.0,71.0,439.0,2022,2,4,22,5,WN,WN,19393,WN,1501,WN,19393,WN,N7881A,1501,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,0.0,-1.0,1900-1959,8.0,1925.0,2125.0,3.0,2145.0,-17.0,0.0,-2.0,2100-2159,2.0,0.0
2022-04-02,Southwest Airlines Co.,RDU,MCO,True,False,945,,,,,,,100.0,,534.0,2022,2,4,2,6,WN,WN,19393,WN,4108,WN,19393,WN,N204WN,4108,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,,,0900-0959,,,,,1125.0,,,,1100-1159,3.0,0.0
2022-04-21,Southwest Airlines Co.,ECP,HOU,False,False,1845,1852.0,7.0,7.0,2029.0,0.0,86.0,110.0,97.0,571.0,2022,2,4,21,4,WN,WN,19393,WN,1581,WN,19393,WN,N7887A,1581,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1800-1859,6.0,1858.0,2024.0,5.0,2035.0,-6.0,0.0,-1.0,2000-2059,3.0,0.0
2022-04-22,Southwest Airlines Co.,PVD,MCO,False,False,1045,1059.0,14.0,14.0,1337.0,0.0,141.0,175.0,158.0,1072.0,2022,2,4,22,5,WN,WN,19393,WN,1579,WN,19393,WN,N464WN,1579,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,1000-1059,14.0,1113.0,1334.0,3.0,1340.0,-3.0,0.0,-1.0,1300-1359,5.0,0.0
2022-04-21,Southwest Airlines Co.,BUR,SMF,False,False,1950,2039.0,49.0,49.0,2151.0,46.0,56.0,75.0,72.0,358.0,2022,2,4,21,4,WN,WN,19393,WN,2259,WN,19393,WN,N777QC,2259,10800,1080003,32575,"Burbank, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,1.0,3.0,1900-1959,12.0,2051.0,2147.0,4.0,2105.0,46.0,1.0,3.0,2100-2159,2.0,0.0
2022-04-19,Southwest Airlines Co.,LAX,LAS,False,False,1620,1801.0,101.0,101.0,1958.0,148.0,53.0,70.0,117.0,236.0,2022,2,4,19,2,WN,WN,19393,WN,2303,WN,19393,WN,N8601C,2303,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,1.0,6.0,1600-1659,17.0,1818.0,1911.0,47.0,1730.0,148.0,1.0,9.0,1700-1759,1.0,0.0
2022-04-22,Southwest Airlines Co.,HOU,STL,False,False,1635,1650.0,15.0,15.0,1851.0,21.0,97.0,115.0,121.0,687.0,2022,2,4,22,5,WN,WN,19393,WN,483,WN,19393,WN,N8581Z,483,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,1.0,1.0,1600-1659,17.0,1707.0,1844.0,7.0,1830.0,21.0,1.0,1.0,1800-1859,3.0,0.0
2022-04-27,Southwest Airlines Co.,SLC,DEN,False,False,1935,1950.0,15.0,15.0,2107.0,12.0,55.0,80.0,77.0,391.0,2022,2,4,27,3,WN,WN,19393,WN,773,WN,19393,WN,N8645A,773,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,1.0,1.0,1900-1959,11.0,2001.0,2056.0,11.0,2055.0,12.0,0.0,0.0,2000-2059,2.0,0.0
2022-04-01,Southwest Airlines Co.,OAK,SAN,False,False,600,602.0,2.0,2.0,729.0,4.0,69.0,85.0,87.0,446.0,2022,2,4,1,5,WN,WN,19393,WN,4618,WN,19393,WN,N8741L,4618,13796,1379608,32457,"Oakland, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,0600-0659,16.0,618.0,727.0,2.0,725.0,4.0,0.0,0.0,0700-0759,2.0,0.0
2022-04-13,Southwest Airlines Co.,BWI,MYR,False,False,2115,2118.0,3.0,3.0,2240.0,5.0,60.0,80.0,82.0,399.0,2022,2,4,13,3,WN,WN,19393,WN,1738,WN,19393,WN,N570WN,1738,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,0.0,0.0,2100-2159,19.0,2137.0,2237.0,3.0,2235.0,5.0,0.0,0.0,2200-2259,2.0,0.0
2022-04-14,Southwest Airlines Co.,TUL,LAS,False,False,1425,1431.0,6.0,6.0,1529.0,9.0,166.0,175.0,178.0,1076.0,2022,2,4,14,4,WN,WN,19393,WN,605,WN,19393,WN,N419WN,605,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,1400-1459,8.0,1439.0,1525.0,4.0,1520.0,9.0,0.0,0.0,1500-1559,5.0,0.0
2022-04-20,Southwest Airlines Co.,SEA,SJC,False,False,1645,1737.0,52.0,52.0,1944.0,49.0,111.0,130.0,127.0,696.0,2022,2,4,20,3,WN,WN,19393,WN,679,WN,19393,WN,N500WR,679,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14831,1483106,32457,"San Jose, CA",CA,6,California,91,1.0,3.0,1600-1659,13.0,1750.0,1941.0,3.0,1855.0,49.0,1.0,3.0,1800-1859,3.0,0.0
2022-04-15,Southwest Airlines Co.,LAS,SFO,False,False,1920,2000.0,40.0,40.0,2113.0,23.0,64.0,90.0,73.0,414.0,2022,2,4,15,5,WN,WN,19393,WN,431,WN,19393,WN,N777QC,431,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,1.0,2.0,1900-1959,5.0,2005.0,2109.0,4.0,2050.0,23.0,1.0,1.0,2000-2059,2.0,0.0
2022-04-07,Southwest Airlines Co.,SMF,SAN,False,False,1650,1653.0,3.0,3.0,1813.0,0.0,68.0,85.0,80.0,480.0,2022,2,4,7,4,WN,WN,19393,WN,1484,WN,19393,WN,N248WN,1484,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,1600-1659,9.0,1702.0,1810.0,3.0,1815.0,-2.0,0.0,-1.0,1800-1859,2.0,0.0
2022-04-30,Southwest Airlines Co.,OGG,KOA,False,False,1605,1604.0,0.0,-1.0,1633.0,0.0,19.0,35.0,29.0,84.0,2022,2,4,30,6,WN,WN,19393,WN,1342,WN,19393,WN,N8701Q,1342,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,12758,1275804,32758,"Kona, HI",HI,15,Hawaii,2,0.0,-1.0,1600-1659,8.0,1612.0,1631.0,2.0,1640.0,-7.0,0.0,-1.0,1600-1659,1.0,0.0
2022-04-18,Southwest Airlines Co.,SJC,AUS,False,False,630,633.0,3.0,3.0,1138.0,0.0,170.0,200.0,185.0,1476.0,2022,2,4,18,1,WN,WN,19393,WN,825,WN,19393,WN,N8511K,825,14831,1483106,32457,"San Jose, CA",CA,6,California,91,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,0600-0659,11.0,644.0,1134.0,4.0,1150.0,-12.0,0.0,-1.0,1100-1159,6.0,0.0
2022-04-04,Southwest Airlines Co.,DEN,AUS,False,False,515,514.0,0.0,-1.0,820.0,0.0,108.0,130.0,126.0,775.0,2022,2,4,4,1,WN,WN,19393,WN,544,WN,19393,WN,N757LV,544,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,-1.0,0001-0559,15.0,529.0,817.0,3.0,825.0,-5.0,0.0,-1.0,0800-0859,4.0,0.0
2022-04-10,Southwest Airlines Co.,VPS,DAL,False,False,955,1012.0,17.0,17.0,1216.0,16.0,99.0,125.0,124.0,630.0,2022,2,4,10,7,WN,WN,19393,WN,150,WN,19393,WN,N417WN,150,15624,1562404,31504,"Valparaiso, FL",FL,12,Florida,33,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,1.0,1.0,0900-0959,21.0,1033.0,1212.0,4.0,1200.0,16.0,1.0,1.0,1200-1259,3.0,0.0
2022-04-24,Southwest Airlines Co.,DEN,MDW,False,False,540,542.0,2.0,2.0,845.0,0.0,107.0,140.0,123.0,895.0,2022,2,4,24,7,WN,WN,19393,WN,887,WN,19393,WN,N8699A,887,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0001-0559,11.0,553.0,840.0,5.0,900.0,-15.0,0.0,-1.0,0900-0959,4.0,0.0
2022-04-04,Southwest Airlines Co.,DCA,MSY,False,False,1910,1951.0,41.0,41.0,2128.0,33.0,139.0,165.0,157.0,969.0,2022,2,4,4,1,WN,WN,19393,WN,2128,WN,19393,WN,N914WN,2128,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,1.0,2.0,1900-1959,10.0,2001.0,2120.0,8.0,2055.0,33.0,1.0,2.0,2000-2059,4.0,0.0
2022-04-18,Southwest Airlines Co.,SJU,BWI,False,False,1630,1729.0,59.0,59.0,2151.0,66.0,221.0,255.0,262.0,1565.0,2022,2,4,18,1,WN,WN,19393,WN,2695,WN,19393,WN,N434WN,2695,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,3.0,1600-1659,12.0,1741.0,2122.0,29.0,2045.0,66.0,1.0,4.0,2000-2059,7.0,0.0
2022-04-19,Southwest Airlines Co.,BWI,BNA,False,False,705,705.0,0.0,0.0,751.0,0.0,91.0,120.0,106.0,587.0,2022,2,4,19,2,WN,WN,19393,WN,886,WN,19393,WN,N7856A,886,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,0700-0759,9.0,714.0,745.0,6.0,805.0,-14.0,0.0,-1.0,0800-0859,3.0,0.0
2022-04-24,Southwest Airlines Co.,DEN,LAX,False,False,555,555.0,0.0,0.0,714.0,0.0,118.0,150.0,139.0,862.0,2022,2,4,24,7,WN,WN,19393,WN,862,WN,19393,WN,N8323C,862,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,0001-0559,15.0,610.0,708.0,6.0,725.0,-11.0,0.0,-1.0,0700-0759,4.0,0.0
2022-04-28,Southwest Airlines Co.,SNA,PHX,False,False,1425,1426.0,1.0,1.0,1533.0,0.0,52.0,80.0,67.0,338.0,2022,2,4,28,4,WN,WN,19393,WN,330,WN,19393,WN,N714CB,330,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,1400-1459,10.0,1436.0,1528.0,5.0,1545.0,-12.0,0.0,-1.0,1500-1559,2.0,0.0
2022-04-23,Southwest Airlines Co.,SNA,OAK,False,False,1120,1123.0,3.0,3.0,1244.0,0.0,64.0,85.0,81.0,371.0,2022,2,4,23,6,WN,WN,19393,WN,3882,WN,19393,WN,N7827A,3882,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,0.0,1100-1159,12.0,1135.0,1239.0,5.0,1245.0,-1.0,0.0,-1.0,1200-1259,2.0,0.0
2022-04-23,Southwest Airlines Co.,MSY,MDW,False,False,1020,1018.0,0.0,-2.0,1247.0,12.0,109.0,135.0,149.0,825.0,2022,2,4,23,6,WN,WN,19393,WN,3800,WN,19393,WN,N8511K,3800,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,14.0,1032.0,1221.0,26.0,1235.0,12.0,0.0,0.0,1200-1259,4.0,0.0
2022-04-03,Southwest Airlines Co.,DAL,MSY,False,False,2230,2250.0,20.0,20.0,2359.0,9.0,56.0,80.0,69.0,436.0,2022,2,4,3,7,WN,WN,19393,WN,1934,WN,19393,WN,N952WN,1934,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,1.0,1.0,2200-2259,10.0,2300.0,2356.0,3.0,2350.0,9.0,0.0,0.0,2300-2359,2.0,0.0
2022-04-01,Southwest Airlines Co.,BWI,ATL,False,False,1550,1609.0,19.0,19.0,1754.0,4.0,90.0,120.0,105.0,577.0,2022,2,4,1,5,WN,WN,19393,WN,1273,WN,19393,WN,N7737E,1273,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,1.0,1500-1559,8.0,1617.0,1747.0,7.0,1750.0,4.0,0.0,0.0,1700-1759,3.0,0.0
